elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km
447.419,0,0,0.0,0.025735502250000125
447.714,0,0,0.0,0.025735502250000125
447.737,0,0,0.0,0.025735502250000125
447.816,5,0,0.0,0.025735502250000125
447.817,0,0,0.0,0.025735502250000125
448.013,52,5,0.5715,0.02576661725000012
448.023,0,0,0.0,0.02576661725000012
448.123,0,0,0.0,0.02576661725000012
448.416,0,0,0.0,0.02576661725000012
448.456,0,0,0.0,0.02576661725000012
448.618,0,0,0.0,0.02576661725000012
448.618,0,0,0.0,0.02576661725000012
448.814,0,0,0.0,0.02576661725000012
449.011,0,0,0.0,0.02576661725000012
449.111,0,0,0.0,0.02576661725000012
449.212,0,0,0.0,0.02576661725000012
449.223,0,0,0.0,0.02576661725000012
449.418,0,0,0.0,0.02576661725000012
449.618,0,0,0.0,0.02576661725000012
449.714,0,0,0.0,0.02576661725000012
449.82,0,0,0.0,0.02576661725000012
449.831,0,0,0.0,0.02576661725000012
449.913,0,0,0.0,0.02576661725000012
450.209,0,0,0.0,0.02576661725000012
450.424,0,0,0.0,0.02576661725000012
450.446,0,0,0.0,0.02576661725000012
450.456,0,0,0.0,0.02576661725000012
450.596,0,0,0.0,0.02576661725000012
450.713,0,0,0.0,0.02576661725000012
450.836,0,0,0.0,0.02576661725000012
450.913,0,0,0.0,0.02576661725000012
450.916,0,0,0.0,0.02576661725000012
451.108,0,0,0.0,0.02576661725000012
451.409,0,0,0.0,0.02576661725000012
451.428,0,0,0.0,0.02576661725000012
451.446,0,0,0.0,0.02576661725000012
451.446,0,0,0.0,0.02576661725000012
451.618,0,0,0.0,0.02576661725000012
451.72,0,0,0.0,0.02576661725000012
451.832,0,0,0.0,0.02576661725000012
451.919,0,0,0.0,0.02576661725000012
452.21,0,0,0.0,0.02576661725000012
452.408,0,0,0.0,0.02576661725000012
452.412,0,0,0.0,0.02576661725000012
452.446,0,0,0.0,0.02576661725000012
452.509,0,0,0.0,0.02576661725000012
452.521,0,0,0.0,0.02576661725000012
452.713,0,0,0.0,0.02576661725000012
452.823,0,0,0.0,0.02576661725000012
452.831,0,0,0.0,0.02576661725000012
452.913,0,0,0.0,0.02576661725000012
453.11,0,0,0.0,0.02576661725000012
453.41,0,0,0.0,0.02576661725000012
453.41,0,0,0.0,0.02576661725000012
453.411,0,0,0.0,0.02576661725000012
453.432,0,0,0.0,0.02576661725000012
453.611,0,0,0.0,0.02576661725000012
453.621,0,0,0.0,0.02576661725000012
453.827,0,0,0.0,0.02576661725000012
454.107,0,0,0.0,0.02576661725000012
454.41,0,0,0.0,0.02576661725000012
454.416,0,0,0.0,0.02576661725000012
454.61,0,0,0.0,0.02576661725000012
454.611,0,0,0.0,0.02576661725000012
454.611,0,0,0.0,0.02576661725000012
454.617,0,0,0.0,0.02576661725000012
454.721,0,0,0.0,0.02576661725000012
454.835,0,0,0.0,0.02576661725000012
455.209,0,0,0.0,0.02576661725000012
455.216,0,0,0.0,0.02576661725000012
455.508,0,0,0.0,0.02576661725000012
455.51,0,0,0.0,0.02576661725000012
455.711,0,0,0.0,0.02576661725000012
455.713,0,0,0.0,0.02576661725000012
455.727,0,0,0.0,0.02576661725000012
455.815,0,0,0.0,0.02576661725000012
455.831,0,0,0.0,0.02576661725000012
456.109,0,0,0.0,0.02576661725000012
456.416,0,0,0.0,0.02576661725000012
456.486,0,0,0.0,0.02576661725000012
456.51,0,0,0.0,0.02576661725000012
456.709,0,0,0.0,0.02576661725000012
456.811,0,0,0.0,0.02576661725000012
456.834,0,0,0.0,0.02576661725000012
456.911,0,0,0.0,0.02576661725000012
456.912,0,0,0.0,0.02576661725000012
457.015,0,0,0.0,0.02576661725000012
457.426,0,0,0.0,0.02576661725000012
457.466,0,0,0.0,0.02576661725000012
457.51,0,0,0.0,0.02576661725000012
457.616,0,0,0.0,0.02576661725000012
457.711,0,0,0.0,0.02576661725000012
457.816,0,0,0.0,0.02576661725000012
457.823,0,0,0.0,0.02576661725000012
457.827,0,0,0.0,0.02576661725000012
457.909,0,0,0.0,0.02576661725000012
458.014,0,0,0.0,0.02576661725000012
458.214,0,0,0.0,0.02576661725000012
458.426,0,0,0.0,0.02576661725000012
458.609,0,0,0.0,0.02576661725000012
458.61,0,0,0.0,0.02576661725000012
458.711,0,0,0.0,0.02576661725000012
458.728,0,0,0.0,0.02576661725000012
458.82,0,0,0.0,0.02576661725000012
458.91,0,0,0.0,0.02576661725000012
459.105,0,0,0.0,0.02576661725000012
459.12,0,0,0.0,0.02576661725000012
459.51,0,0,0.0,0.02576661725000012
459.51,0,0,0.0,0.02576661725000012
459.546,0,0,0.0,0.02576661725000012
459.813,0,0,0.0,0.02576661725000012
459.91,0,0,0.0,0.02576661725000012
459.914,0,0,0.0,0.02576661725000012
460.029,0,0,0.0,0.02576661725000012
460.105,0,0,0.0,0.02576661725000012
460.217,0,0,0.0,0.02576661725000012
460.409,0,0,0.0,0.02576661725000012
460.519,0,0,0.0,0.02576661725000012
460.711,0,0,0.0,0.02576661725000012
460.716,0,0,0.0,0.02576661725000012
460.824,0,0,0.0,0.02576661725000012
461.01,0,0,0.0,0.02576661725000012
461.111,0,0,0.0,0.02576661725000012
461.208,0,0,0.0,0.02576661725000012
461.416,0,0,0.0,0.02576661725000012
461.476,0,0,0.0,0.02576661725000012
461.514,0,0,0.0,0.02576661725000012
461.71,0,0,0.0,0.02576661725000012
461.715,0,0,0.0,0.02576661725000012
461.82,0,0,0.0,0.02576661725000012
461.834,0,0,0.0,0.02576661725000012
462.01,0,0,0.0,0.02576661725000012
462.105,0,0,0.0,0.02576661725000012
462.208,0,0,0.0,0.02576661725000012
462.408,0,0,0.0,0.02576661725000012
462.408,0,0,0.0,0.02576661725000012
462.42,0,0,0.0,0.02576661725000012
462.608,0,0,0.0,0.02576661725000012
462.818,0,0,0.0,0.02576661725000012
462.913,0,0,0.0,0.02576661725000012
463.105,0,0,0.0,0.02576661725000012
463.408,0,0,0.0,0.02576661725000012
463.408,0,0,0.0,0.02576661725000012
463.508,0,0,0.0,0.02576661725000012
463.524,0,0,0.0,0.02576661725000012
463.716,0,0,0.0,0.02576661725000012
463.815,0,0,0.0,0.02576661725000012
463.822,0,0,0.0,0.02576661725000012
464.196,0,0,0.0,0.02576661725000012
464.207,0,0,0.0,0.02576661725000012
464.213,0,0,0.0,0.02576661725000012
464.505,0,0,0.0,0.02576661725000012
464.506,0,0,0.0,0.02576661725000012
464.508,0,0,0.0,0.02576661725000012
464.508,0,0,0.0,0.02576661725000012
464.62,0,0,0.0,0.02576661725000012
464.818,0,0,0.0,0.02576661725000012
464.829,0,0,0.0,0.02576661725000012
465.207,0,0,0.0,0.02576661725000012
465.407,0,0,0.0,0.02576661725000012
465.413,0,0,0.0,0.02576661725000012
465.508,0,0,0.0,0.02576661725000012
465.53,0,0,0.0,0.02576661725000012
465.706,0,0,0.0,0.02576661725000012
465.706,0,0,0.0,0.02576661725000012
465.719,0,0,0.0,0.02576661725000012
