elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km,data_source
987.5899999999992,535.0,278.4931940933445,31.83177208486928,7.268597101181514,real
987.6899999999991,511.0,278.3579529559973,31.81631402287049,7.269480887682148,real
987.7659999999992,555.0,257.0632064330525,29.382324495297905,7.270101181199271,real
987.887999999999,527.0,251.63197710516147,28.761534983119954,7.271075877662587,real
988.0939999999993,519.0,255.36157744458845,29.187828301916458,7.272746070059864,real
988.2889999999989,514.0,262.0374052696082,29.950875422316216,7.274368409145238,real
988.389999999999,526.0,265.53766893794443,30.35095555960705,7.275219922065105,real
988.4899999999988,527.0,264.5448733350006,30.23747902219057,7.2760598520379425,real
988.5929999999988,529.0,266.61880360730805,30.47452925231531,7.27693176218044,real
988.6949999999988,525.0,278.3086534888831,31.810679093779346,7.277833064754763,real
989.2879999999992,534.0,255.25711038687265,29.175887717219545,7.282638981814851,real
989.2879999999992,524.0,262.6887538681701,30.025324567131847,7.282638981814851,real
989.2889999999989,509.0,268.32728107233027,30.66980822656735,7.282647501206023,real
989.6889999999988,527.0,268.44418167647865,30.68316996562151,7.286056742313315,real
989.755999999999,504.0,250.38692562875164,28.619225599366317,7.286589377900859,real
989.7889999999989,532.0,267.7899249075547,30.608388416933497,7.28686995479468,real
990.0879999999988,518.0,248.68020420781644,28.424147340953414,7.289230738143275,real
990.2969999999992,530.0,255.79411781800653,29.237267666598147,7.2909281239605885,real
990.4919999999988,541.0,260.36289064214054,29.759478400396667,7.292540095707274,real
990.5029999999992,519.0,267.18237917138623,30.538945939289448,7.292633409153203,real
990.588999999999,539.0,266.3737729321458,30.446522246144266,7.293360742740193,real
991.1919999999992,524.0,242.8885025556727,27.762155842113387,7.298010903843747,real
991.3889999999992,546.0,250.89956353672383,28.677820112247534,7.29958021788878,real
991.494999999999,524.0,253.81671140645255,29.01125011375753,7.300434438031016,real
991.6889999999988,520.0,263.5764080430479,30.126783439320374,7.302057936916356,real
992.293999999999,535.0,240.8162011150944,27.525291787455288,7.306683715119526,real
992.494999999999,524.0,250.9014367111914,28.678034216089177,7.308284905363258,real
992.6919999999992,520.0,255.872229634659,29.246195847241523,7.309885322191566,real
993.3949999999992,523.0,240.7934274347577,27.522688755792803,7.315259891690267,real
993.5009999999988,528.0,252.49450931896007,28.860122415157136,7.316109661961378,real
994.5879999999988,541.0,242.9657369350276,27.770983731673656,7.324494956215914,real
1007.5339999999992,509.0,152.6691077633671,17.45007901735286,7.3872473792599855,real
1007.7859999999991,528.0,151.3787165581002,17.30258730259085,7.388458560371166,real
1008.5409999999988,534.0,156.7351289560971,17.9148252396819,7.392215697331153,real
1008.7879999999992,530.0,157.4855767166211,18.000601418709792,7.393450738595161,real
1009.5359999999991,541.0,146.91400082832052,16.792270294677035,7.396939799200832,real
1009.675999999999,527.0,152.17750763070143,17.393889122189172,7.39761622822225,real
1009.6909999999988,526.0,146.84851336576483,16.78478507770692,7.39768616482674,real
1010.1829999999992,534.0,152.68198407237125,17.451550779472033,7.400071210099935,real
1010.5299999999988,529.0,149.43077585502405,17.07993768022925,7.401717526315223,real
1010.675999999999,524.0,154.23008782069186,17.62849903790508,7.402432459887317,real
1010.7819999999992,533.0,150.10726154483004,17.157259994574073,7.402937645876047,real
1010.7949999999992,521.0,144.53591094633174,16.52045462116572,7.40299730307329,real
1011.1859999999992,522.0,151.583441593226,17.325987374105733,7.404879097813089,real
1011.5449999999992,523.0,138.89938847228788,15.876200102382503,7.406462307767743,real
1011.675999999999,542.0,152.22554896317916,17.39938024649138,7.407095451882268,real
1011.8819999999992,496.0,139.02961903319962,15.891085455494718,7.408004775105555,real
1012.0919999999992,532.0,149.17970765467888,17.051240584929797,7.408999430806342,real
1012.282999999999,528.0,152.38552171397907,17.417665131907807,7.409923534706396,real
1012.5409999999988,511.0,120.22610409239468,13.74184369776071,7.4109083668380675,real
1012.6659999999988,531.0,148.6787293018446,16.99397875920084,7.411498435544984,real
1012.7259999999992,533.0,146.129173548552,16.702564536599493,7.411776811620596,real
1012.7789999999992,534.0,120.61547292562064,13.78634855539844,7.411979777307661,real
1013.081999999999,501.0,148.1966856429346,16.938881168987425,7.413405466472717,real
1013.1819999999988,521.0,147.57443781221082,16.867758241935697,7.41387401531277,real
1013.1819999999988,542.0,137.6635684395723,15.734945872643111,7.41387401531277,real
1013.2879999999992,535.0,149.0589222499727,17.03743481317188,7.414375673115604,real
1013.387999999999,535.0,153.73512691191362,17.571925006031726,7.414863782143549,real
1013.5289999999992,519.0,62.12212282226298,7.100558638584658,7.415141887356893,real
1013.880999999999,535.0,62.395285379533405,7.131781118880668,7.415839217066295,real
1013.8869999999988,524.0,116.0457055819635,13.264024148018429,7.415861323773208,real
1014.1819999999988,507.0,148.05015417243786,16.922132621909647,7.417247998529726,real
1014.2789999999992,540.0,146.30773946838138,16.72297462123599,7.417698589790355,real
1014.3839999999992,520.0,147.09047111280356,16.812440848193447,7.4181889526484275,real
1014.4869999999992,519.0,154.18246810740482,17.62305610467637,7.418693167864756,real
1014.5319999999992,524.0,8.882630337144677,1.0152846475356363,7.41870585892285,real
1014.588999999999,531.0,150.1643288633437,17.163782789080187,7.41897761881701,real
1014.6659999999988,527.0,134.8640269011001,15.41495827479574,7.419307327646775,real
1014.880999999999,533.0,10.721201131838196,1.2254332893691058,7.419380513246002,real
1015.0869999999992,515.0,56.00017189861669,6.400819648011888,7.419746782370304,real
1015.1789999999992,521.0,130.45688818535407,14.91122231958597,7.420127846940694,real
1015.1809999999992,527.0,102.58325957617632,11.725266569556952,7.420134360977677,real
1015.1819999999988,547.0,143.64962134910786,16.41915172020303,7.4201389218531535,real
1015.2819999999992,527.0,150.52625267539065,17.20515068079715,7.4206168427054,real
1015.4849999999992,539.0,147.40144362011856,16.847985005779552,7.421566881859892,real
1015.559999999999,0.0,0.0,0.0,7.421566881859892,real
1015.6829999999992,523.0,157.52055428642237,18.004599354938076,7.422182039004519,real
1015.7779999999988,0.0,0.0,0.0,7.422182039004519,real
1016.1809999999992,526.0,13.108601278626738,1.4983131261470362,7.42234976683503,real
1016.184999999999,534.0,92.1295865175391,10.53041173895472,7.422361467292517,real
1016.280999999999,542.0,46.76465495487128,5.345200061341787,7.422504005960819,real
1016.284999999999,532.0,127.84114267629188,14.61224260790016,7.422520241785939,real
1016.2949999999992,540.0,152.66478890352764,17.44958537167321,7.4225687128564175,real
1016.3799999999992,518.0,143.49871588073287,16.401903225167768,7.4229559800159,real
1016.4969999999988,524.0,146.40452264176164,16.734036937953356,7.423499836216383,real
1016.5699999999988,0.0,1.455867690060268,0.1664056769738886,7.423503210553721,real
