elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km
345.104,0,0,0.0,0.001094263750000022
345.499,0,0,0.0,0.001094263750000022
345.598,0,0,0.0,0.001094263750000022
345.697,0,0,0.0,0.001094263750000022
345.699,0,0,0.0,0.001094263750000022
345.709,0,0,0.0,0.001094263750000022
345.797,0,0,0.0,0.001094263750000022
345.903,0,0,0.0,0.001094263750000022
346.011,0,0,0.0,0.001094263750000022
346.1,0,0,0.0,0.001094263750000022
346.598,0,0,0.0,0.001094263750000022
346.601,0,0,0.0,0.001094263750000022
346.697,0,0,0.0,0.001094263750000022
346.697,0,0,0.0,0.001094263750000022
346.699,0,0,0.0,0.001094263750000022
346.797,0,0,0.0,0.001094263750000022
346.899,0,0,0.0,0.001094263750000022
347.0,0,0,0.0,0.001094263750000022
347.021,0,0,0.0,0.001094263750000022
347.399,0,0,0.0,0.001094263750000022
347.601,0,0,0.0,0.001094263750000022
347.605,0,0,0.0,0.001094263750000022
347.796,0,0,0.0,0.001094263750000022
347.899,0,0,0.0,0.001094263750000022
347.909,0,0,0.0,0.001094263750000022
347.997,0,0,0.0,0.001094263750000022
347.997,0,0,0.0,0.001094263750000022
348.016,0,0,0.0,0.001094263750000022
348.498,0,0,0.0,0.001094263750000022
348.696,0,0,0.0,0.001094263750000022
348.698,0,0,0.0,0.001094263750000022
348.798,0,0,0.0,0.001094263750000022
348.996,0,0,0.0,0.001094263750000022
348.999,0,0,0.0,0.001094263750000022
349.016,0,0,0.0,0.001094263750000022
349.097,0,0,0.0,0.001094263750000022
349.117,0,0,0.0,0.001094263750000022
349.502,0,0,0.0,0.001094263750000022
349.698,0,0,0.0,0.001094263750000022
349.798,0,0,0.0,0.001094263750000022
349.896,0,0,0.0,0.001094263750000022
349.996,0,0,0.0,0.001094263750000022
349.999,0,0,0.0,0.001094263750000022
350.019,0,0,0.0,0.001094263750000022
350.107,0,0,0.0,0.001094263750000022
350.196,0,0,0.0,0.001094263750000022
350.401,0,0,0.0,0.001094263750000022
350.498,0,0,0.0,0.001094263750000022
350.6,0,0,0.0,0.001094263750000022
350.798,0,0,0.0,0.001094263750000022
350.898,0,0,0.0,0.001094263750000022
350.995,0,0,0.0,0.001094263750000022
351.011,0,0,0.0,0.001094263750000022
351.096,0,0,0.0,0.001094263750000022
351.196,0,0,0.0,0.001094263750000022
351.203,0,0,0.0,0.001094263750000022
351.504,0,0,0.0,0.001094263750000022
351.701,0,0,0.0,0.001094263750000022
351.801,0,0,0.0,0.001094263750000022
351.901,0,0,0.0,0.001094263750000022
352.096,0,0,0.0,0.001094263750000022
352.197,0,0,0.0,0.001094263750000022
352.198,0,0,0.0,0.001094263750000022
352.502,0,0,0.0,0.001094263750000022
352.698,0,0,0.0,0.001094263750000022
352.797,0,0,0.0,0.001094263750000022
352.996,0,0,0.0,0.001094263750000022
352.998,0,0,0.0,0.001094263750000022
353.012,0,0,0.0,0.001094263750000022
353.077,0,0,0.0,0.001094263750000022
353.096,0,0,0.0,0.001094263750000022
