elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km,data_source,inc_angle_deg
1033.8309093456633,515.0,251.5112702982804,28.747738195093447,8.037935293928442,real,0.4426909065433667
1033.8309093456633,547.0,293.0027767241602,33.49021737957151,8.037935293928442,real,0.4426909065433667
1033.921387537781,548.0,295.0703881072004,33.726545360653006,8.038782937498054,real,0.4418861246221917
1034.1172681598912,536.0,287.7984998073835,32.89536852798393,8.040572816734667,real,0.4400273184010879
1034.301022838728,532.0,279.23381579907755,31.91642514583457,8.042201925749191,real,0.43798977161272024
1034.3942993254468,518.0,277.92407938467625,31.766722273668496,8.043025005818153,real,0.43696840809463916
1034.4773153986268,534.0,304.0583721924925,34.75387194160189,8.043826430811595,real,0.4362814768109854
1034.4838447526972,521.0,276.3574124872135,31.5876522472885,8.04388372163542,real,0.43622924197842233
1034.5789867691506,541.0,261.5568361613738,29.895946373245025,8.044673821808123,real,0.4355260793850962
1034.6274905422447,518.0,294.33945257801224,33.6429994296668,8.045127103033273,real,0.4351800756620426
1034.8560179347064,527.0,293.56876474789726,33.554909810684656,8.047257163045307,real,0.43313982065293516
1035.0388398486757,522.0,293.46472769994904,33.54301837610417,8.048960607161925,real,0.4312339218158911
1035.0397726135432,518.0,302.4453327880788,34.569501537677404,8.048969564166514,real,0.43122272863748157
1035.1433095138011,535.0,292.1224788875769,33.38959933685004,8.049929857393236,real,0.4300802858343874
1035.2375187653877,533.0,279.7970499763561,31.980802812297505,8.050766770587146,real,0.428949774815348
1035.316803779099,540.0,291.5883203628147,33.32854501746972,8.051500785628448,real,0.42789835465081105
1035.5117516363416,510.0,276.521385920205,31.60639441067943,8.053212340868873,real,0.42508847054585075
1035.5201465201465,539.0,276.7812383063739,31.63609553841853,8.053286113465008,real,0.4249373626373635
1035.549994995897,553.0,287.3705853597111,32.84645790661497,8.05355845143787,real,0.42440009007385504
1035.699237374647,523.0,260.0492178381163,29.723625598896696,8.0547906804905,real,0.4214152525070598
1036.0630156728516,547.0,287.34637430318674,32.843690582854244,8.058109519897997,real,0.4113574671230425
1036.0667467323206,514.0,292.1524171569493,33.39302128103931,8.058144128605843,real,0.41123061110109915
1036.0667467323206,525.0,291.8406063269177,33.35738130316669,8.058144128605843,real,0.41123061110109915
1036.1590904541722,525.0,296.76686878692624,33.92045310234567,8.059014223296499,real,0.4080727436498037
1036.16655257311,538.0,292.63491774995765,33.44817109882016,8.05908355502733,real,0.40780410736804135
1036.255165235493,520.0,278.04755384655215,31.780835404660916,8.05986582848232,real,0.40459339058028
1036.444516503533,522.0,273.37627283102137,31.246907984585743,8.061509340051543,real,0.3968412738445548
1036.4995496306972,534.0,284.04727674502254,32.46660373195608,8.062005656365924,real,0.3944198162493243
1036.5396585199862,528.0,273.5666508166577,31.268668188343977,8.062354031796641,real,0.39257570808063164
1036.7196821393543,534.0,280.52494813976864,32.06400157237555,8.063957442245108,real,0.3838158930322868
1036.9995115995118,530.0,279.7010601503397,31.969831175183828,8.066442470189298,real,0.36842832722831365
1037.0927880862307,533.0,282.51786247936445,32.29179168139136,8.067279154877603,real,0.3628327148261522
1037.1869973378173,524.0,289.4135908022653,33.07997342869892,8.068144832527388,real,0.3568321703796981
1037.1972577513563,530.0,291.52811988849584,33.321664103255074,8.068239803097807,real,0.35617550391319686
1037.2802738245362,519.0,285.2617001850599,32.605412331152344,8.068991684568957,real,0.35074137993153975
1037.376348605857,541.0,276.06597191996804,31.554340590452348,8.06983378911672,real,0.3441555975900141
1037.470557857443,522.0,269.3661990546783,30.78855655194973,8.070639502136213,real,0.33747871854921596
1037.838999979983,539.0,282.63307350650894,32.30496030179397,8.073945754397927,real,0.30890200164137915
1038.0236874236875,526.0,278.5984277423921,31.84380029095542,8.07557940719614,real,0.3
1038.0236874236875,530.0,279.15573012294686,31.907499953052824,8.07557940719614,real,0.3
1038.2195680457978,523.0,283.69688085162863,32.42655348134115,8.077343777604144,real,0.3
1038.2232991052665,518.0,293.6711253495304,33.56660962745132,8.077378566219888,real,0.3
1038.310046237915,511.0,286.7990263455564,32.78112871129709,8.078168474253411,real,0.3
1038.3212394163215,517.0,275.8675626070028,31.531662405980423,8.078266513009735,real,0.3
1038.8697051582296,525.0,280.2076950215311,32.027739540961,8.083145990212227,real,0.3
1038.9564522908786,530.0,283.925824439436,32.45272173342753,8.083927984811401,real,0.3
1039.1458035589185,538.0,281.21519307451507,32.14289656841707,8.085618623206875,real,0.3
1039.1467363237853,524.0,286.9784992129655,32.80164246004196,8.08562712215678,real,0.3
1039.2390800456374,519.0,288.0729995688637,32.92674385072112,8.086471727177793,real,0.3
1039.3323565323565,514.0,297.9232583535066,34.0526284298058,8.087354035384315,real,0.3
1039.988090233992,533.0,282.82676927983425,32.327099728685056,8.093242360042156,real,0.3
1039.989955763726,542.0,283.5452658353713,32.40922388498294,8.093259154589607,real,0.3
1040.077635661242,541.0,290.794947992844,33.23786255558207,8.094068680251418,real,0.3
1040.0785684261095,535.0,281.7921132903547,32.20883854908754,8.094077025605035,real,0.3
1040.3565323565322,534.0,289.2490877200018,33.061170726396206,8.096629751427113,real,0.3
1041.0150643527693,545.0,283.51978152356,32.40631102814291,8.10255769384157,real,0.3
1041.1074080746214,531.0,280.695887810903,32.08353997678621,8.103380669811472,real,0.3
1041.115802958426,534.0,288.47945660196865,32.973201889605015,8.103457560422175,real,0.3
1041.1969535018718,525.0,281.0090894477519,32.11933892387804,8.104181588702396,real,0.3
1042.0401729418124,514.0,275.7398742510761,31.517067626898,8.111563756511542,real,0.3
1042.1297183690629,521.0,280.6487946356553,32.0781572268554,8.11236165992662,real,0.3
1042.2229948557815,528.0,280.6566778944608,32.07905828333686,8.11319283266382,real,0.3
1043.1538941932386,529.0,276.26058698551026,31.57658509244382,8.12135800548096,real,0.3
1043.249036209692,547.0,281.0573162198967,32.12485124393419,8.122207011904742,real,0.3
1043.995248103445,529.0,273.78624676911375,31.2937680057097,8.128693617984244,real,0.3
1056.096006725515,540.0,275.8718316590508,31.532150358629504,8.234683323629964,real,0.3
1056.30028223143,524.0,274.8545545695237,31.41587558729656,8.236465960818673,real,0.3
1057.0241077683702,525.0,295.21585690938576,33.74317244474279,8.24325045246114,real,0.3
1057.3281891150743,515.0,296.3417666908824,33.87186393276786,8.246111508572266,real,0.3
1057.9447466922877,521.0,295.9495475982888,33.82703329048441,8.251904929041682,real,0.3
1058.1676774955465,533.0,295.8848833233221,33.81964216385571,8.253999217928769,real,0.3
1058.2534918633278,528.0,277.07991190285225,31.67023393049601,8.254754151568276,real,0.3
1058.5407834424227,537.0,297.482747741851,34.00227806689357,8.25746764272346,real,0.3
1058.634992694009,530.0,282.13344134857334,32.24785234614193,8.258311544399792,real,0.3
1058.864452851338,524.0,287.97227744945144,32.9152313124723,8.260409526109648,real,0.3
1059.1004423627376,549.0,285.793538357008,32.666201434206016,8.262550881919575,real,0.3
1059.477279369083,527.0,297.28941620690694,33.98018027244946,8.266107823422058,real,0.3
1059.477279369083,540.0,285.7121948945809,32.65690387645059,8.266107823422058,real,0.3
1059.8037470725997,524.0,287.1120550756291,32.8169078951444,8.269083840243463,real,0.3
1060.03600552453,535.0,287.25695529138534,32.833469989805344,8.271202132163278,real,0.3
1060.1096939490385,537.0,297.2913369672393,33.980399815355455,8.271897677198432,real,0.3
1060.4044476470704,530.0,294.75125953109324,33.69006896440396,8.27465608620238,real,0.3
1060.5937989151105,504.0,298.8786496418927,34.161829654068335,8.276452915581148,real,0.3
1060.5937989151105,528.0,293.1009594714831,33.50143966759052,8.276452915581148,real,0.3
1060.7374447046575,540.0,293.1226432220352,33.50391812027863,8.277789775795403,real,0.3
1061.0331311675573,533.0,287.268487438218,32.83478811418832,8.280486665339165,real,0.3
1061.0583158189716,532.0,292.62474044395844,33.44700783274445,8.280720651792809,real,0.3
1061.24486879241,511.0,287.22224356022474,32.82950243893369,8.282421885486277,real,0.3
1061.250465381613,521.0,293.347470038431,33.52961582539267,8.28247401089903,real,0.3
1061.3446746331992,532.0,285.93165244627403,32.68198787460912,8.283329273570702,real,0.3
