Time_sec,Speed_kmh,Speed_ms,MotorRPM,Incline_deg,Power_Rolling_W,Power_Aero_W,Power_Accel_W,Power_Gradient_W,Power_Wheel_W,Power_Motor_W,Power_Electrical_W,CumulativeEnergy_Wh
153.017278168098,35.1686702124463,9.76907505901286,528,0.3,103.50139643523,68.5247844984158,-47840.642857941,90.3215947060469,-47578.2950823014,0,0,24.9620821570279
153.018210932965,34.3108977682403,9.53080493562231,528,0.3,100.976972131931,63.6320745186316,-45787.7547915605,88.1186289815091,-45535.0271159284,0,0,24.9620821570279
153.110554654817,37.3743707832618,10.3817696620172,528,0.3,109.992773215139,82.2434852536986,-50055.4038795381,95.986363712001,-49767.1812573572,0,0,24.9620821570279
153.158125663044,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,-44875.972312365,86.5450820354108,-44629.9696948468,0,0,24.9620821570279
153.203831141536,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,2280,84.9715350893124,Inf,Inf,2280,24.991028960073
153.38851858524,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,2280,86.5450820354108,Inf,Inf,2280,25.1079976744187
153.761624532116,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,2280,86.5450820354108,Inf,Inf,2280,25.3442981074405
153.853035489101,34.555975609442,9.59888211373389,528,0.3,101.698236218588,65.0053817653765,2280,88.7480477599485,Inf,Inf,2280,25.4021917135308
153.853035489101,34.9235923712446,9.70099788090128,528,0.3,102.780132348573,67.102170510255,2280,89.6921759276075,Inf,Inf,2280,25.4021917135308
153.95284132989,35.0461312918455,9.73503646995707,528,0.3,103.140764391901,67.8109904270788,2280,90.0068853168272,Inf,Inf,2280,25.4654020793641
154.04611781661,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,2280,96.3677044854649,Inf,Inf,2280,25.5244771876197
154.057310995016,34.3108977682403,9.53080493562231,528,0.3,100.976972131931,63.6320745186316,2280,88.1186289815091,Inf,Inf,2280,25.5315662006102
154.084361176164,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,2280,86.5450820354108,Inf,Inf,2280,25.5486979820043
154.13566324386,36.1489815772532,10.0413837714592,528,0.3,106.386452781856,74.4162936894249,2280,92.8392698198043,Inf,Inf,2280,25.581189291545
154.41455993915,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,-9897.01549630125,86.5450820354108,-9651.01287878301,0,0,25.581189291545
